id,timestamp,tweet_text
1.38808E+18,30-04-2021 10:29,"b""@sleepisocialist @Comedians4U True but small businesses are more vulnerable to the unexpected...My dad died, I sustained a shoulder injury, one of my employees suffered with anxiety &amp; couldn't work to full capacity all in a 4m period. One or two things fine but sometimes events pile up. We did pay our team."""
1.38808E+18,30-04-2021 10:29,b'@Krislicked Thank you!! Mixed bit of anxiety but it\xe2\x80\x99s a dress up party so I\xe2\x80\x99m going for a LuckyStar Madonna!'
1.38808E+18,30-04-2021 10:29,"b""My email triggers the fuck out of my anxiety yet i can't get rid of it\xf0\x9f\x92\x9e"""
1.38808E+18,30-04-2021 10:29,"b'Care, cure and healing... what can we all do in these times of anxiety and helplessness? \n\n#COVID19 \n#caregivers\n#weareallinthistogether \n#WeAreAllCaregivers\n\n@caregiversaathi\n@Unqbe2 https://t.co/Qt3lbgmdPN'"
1.38808E+18,30-04-2021 10:29,"b""@luvppeaches I keep water on me at all times. I will not drive unless it's in the car. It also helps my anxiety sometimes \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x92\xaf"""
1.38808E+18,30-04-2021 10:29,b'Sometimes my head twitches so quickly from side to side that I feel like I have a feckin concussion afterwards. Just \xe2\x9c\xa8anxiety\xe2\x9c\xa8 things'
1.38808E+18,30-04-2021 10:29,b'Somedays my anxiety is so bad I don\xe2\x80\x99t sleep for days at a time. \xf0\x9f\x98\x85'
1.38808E+18,30-04-2021 10:28,"b""Maybe it's the sense of impending climate doom, joblessness, national corruption, anxiety, no pastoral care at uni and academic stress. Pretty sure those things are all passion killers lol x https://t.co/oMqEdWHiXY"""
1.38808E+18,30-04-2021 10:28,"b""@DesertSoph @BornAnxious2018 She blocked me. Making money from anxiety is disgusting though at least Katie price tits are covered \xf0\x9f\x98\x81 small mercy's"""
1.38808E+18,30-04-2021 10:28,"b'@Telegraph I have anxiety, watch anime and spend most of time on an mmorpg leave me alone ok'"
1.38808E+18,30-04-2021 10:28,b'this is giving me anxiety wtf https://t.co/wFbrq8Qs3K'
1.38808E+18,30-04-2021 10:28,b'@disc0veringg_ I feeeel. Anxiety sucks man but i tend to not perceive the works that\xe2\x80\x99s already been submitted LOL\xf0\x9f\x9a\xb6I hope everything goes well for you though! (What major are u taking again? \xf0\x9f\xa4\x94) and happy iftar \xf0\x9f\x99\x8c'
1.38808E+18,30-04-2021 10:28,b'\xf0\x9f\xa6\x8aBeing away from here or at least spending less time on here has its pros &amp; cons.\n\nSense greatly reducing our exposure to a lot of the negative energy on here while simultaneously not feeding into it. We noticed our overall mental state is better along with stress and anxiety.'
1.38808E+18,30-04-2021 10:28,b'@DavinaPurple_ The anxiety in feeling. Ugh'
1.38808E+18,30-04-2021 10:28,"b'3rd FRIDAY OF THE MONTH \n""Ya ALLAH: Replace Our Sadness With Hope, Our Anxiety With Reassurance, Our Depression With Happiness And Our Weakness With Strength. HASBUNAL LAHU WA NI\'IMAL WAKEEL. Have a Blessed Jumu\'at AMEEN\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\x95\x8c\xf0\x9f\x95\x8b'"
1.38808E+18,30-04-2021 10:28,"b'Twitter this morning is giving me incredible anxiety about the industry I\xe2\x80\x99m hoping to break into. So many supportive voices on here, but also so many horrifying accounts of abuse and bullying. Have I made a huge mistake?'"
1.38808E+18,30-04-2021 10:28,b'@DrFlossophy Anxiety hone lagi hai \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x98\x92'
1.38808E+18,30-04-2021 10:27,b'day is gonna start rlly early today! no im not being productive i just had nonstop anxiety over a game like a loser and didn\xe2\x80\x99t sleep a wink!'
1.38808E+18,30-04-2021 10:27,"b'Not having enough sex can put you at risk of anxiety, paranoia and depression.'"
1.38808E+18,30-04-2021 10:27,b'Anxiety keeping me up again'
1.38808E+18,30-04-2021 10:27,"b""@_westsidelou i understand that camila's thing is a bit weird but this was actually him opening up about his anxiety and how camila has helped him be less anxious in certain situations. it's kind of sad that people are constantly downgrading him trying to be open about it tbh :/"""
1.38808E+18,30-04-2021 10:27,b'anxiety is fuck'
1.38808E+18,30-04-2021 10:27,b'The morning anxiety is reallll\xf0\x9f\x98\xb0'
1.38808E+18,30-04-2021 10:27,b'Almost exactly a year ago I had so much anxiety around presenting that I made my teammates pitch our masters capstone project. This week I pitched my startup for pre-seed VC funding. And got it!!'
1.38808E+18,30-04-2021 10:27,"b'I badly need hug, comfort zone, and shoulder to lean on rn... my anxiety keeps on bothering me, and I hate it.'"
1.38808E+18,30-04-2021 10:27,"b""@Letsoalo_Liz Talk about thoroughbred. \n\nYou look beautiful I wouldn't wanna be your father.\n\nImagine the anxiety abafana bebole kanje."""
1.38808E+18,30-04-2021 10:27,"b'@aislinn_elvia All comments returned\n\nZoom Meeting Anxiety And How To Effectively Overcome It\n\nCovid19 has made avoiding Zoom meeting anxiety impossible, but luckily for you, this article contains the best tip on how to overcome it\n\nhttps://t.co/T8DvwfzV6C'"
1.38808E+18,30-04-2021 10:27,b'@Itzel_slp people think getting nervous sometimes gives them a whole mental illness \xf0\x9f\xa5\xb2 it makes it hard for us (ppl w anxiety) to raise awareness for it bc it\xe2\x80\x99s becoming too \xe2\x80\x9cnormalized\xe2\x80\x9d'
1.38808E+18,30-04-2021 10:27,b'Anxiety attacks for no reason'
1.38808E+18,30-04-2021 10:27,"b""@viccreamy I don't even have friends that like me let alone someone sexually or romantically interested.\nDoesn't help that I'm a shut-in with anxiety and depression and around the same time my life was getting better the quarantine hit and my landlord sold our apartment n may be kicked out"""
1.38808E+18,30-04-2021 10:27,"b""My anxiety's skyrocketing. \xf0\x9f\xa5\xb4"""
1.38808E+18,30-04-2021 10:27,"b""I'm not kidding when I say taps on my right shoulder will throw me into an anxiety attack bc of a teacher"""
1.38808E+18,30-04-2021 10:27,"b""taeko onuki's songs are the embodiment of anxiety and sleep deprivation"""
1.38808E+18,30-04-2021 10:26,"b""@waterT__T I keep water on me at all times. I will not drive unless it's in the car. It also helps my anxiety sometimes \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x92\xaf"""
1.38808E+18,30-04-2021 10:26,"b""@Lixi_ra i usually go w magnezijev klorid, it helps but i can't ingest too much or it does the opposite bc of irritating\ni'm under stress and getting a beating from anxiety these days so nothing rly works until that's over"""
1.38808E+18,30-04-2021 10:26,b'School\xe2\x80\x99s finally done. No more anxiety \xf0\x9f\x98\xa9\xf0\x9f\x98\xad https://t.co/zhOmoQa5n2'
1.38808E+18,30-04-2021 10:26,"b""@socialmedia2day @BebeRexha Great initiative by Pinterest to create mental health awareness\xf0\x9f\x91\x8f, the ongoing pandemic has caused anxiety and depression for many people and it's good to see how much they are concerned."""
1.38808E+18,30-04-2021 10:26,b'@Optimistic_Ade He could be having a social anxiety disorder'
1.38808E+18,30-04-2021 10:26,"b""RJ has had an AWFUL night, I've been up since about 2am...my anxiety is stupid high and as I was aggressively scratching my scalp - our kitty cat stared at me, meowing...it was the sign I needed to stop doing what I was doing \xf0\x9f\x98\x9e https://t.co/Ix1w3Btlpt"""
1.38808E+18,30-04-2021 10:26,"b""I can't stop anxiety, so much hostility. Such a twisted scarecrow... It is been rising for eons. my neck was twisted."""
1.38808E+18,30-04-2021 10:26,b'This feeling of complete anxiety is so exhausting. I never thought an emotion could truly be this tiring.'
1.38808E+18,30-04-2021 10:26,b'@gadboit @mimifontaine @julietast2 @ProfMakris Oh I wish I could think like you! \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xa9 I appreciate all advice! I\xe2\x80\x99m just really stressing and anxiety through the roof right now \xf0\x9f\x98\xab'
1.38808E+18,30-04-2021 10:26,"b'I might take my journal to work today just so I can take my time doing things inside work, going outside on the dock just gives me so much anxiety.'"
1.38808E+18,30-04-2021 10:26,"b'So I spent about a year, not telling my parents but thinking if a cop saw me go in or leave my house I\xe2\x80\x99d get beaten up. Anyway probably unrelated but I\xe2\x80\x99ve had diagnosed anxiety issues for 15 years.'"
1.38808E+18,30-04-2021 10:26,"b'@SoodFoundation @SonuSood @cbseindia29 @DrRPNishank @VarshaEGaikwad Pl talk about 12th board exams, it\xe2\x80\x99s giving children anxiety and stress bc of uncertainty. It\xe2\x80\x99ll increase cases. Help. #AlternativeAssessment #CancelBoardExam #justicefor12thstudents'"
1.38808E+18,30-04-2021 10:26,b'I want strong ass anxiety meds like quick acting shut my symptoms down immediately pills - but I also want to stay awake and not sleep for 12 hours like I have been 3 nights a week\n\nwhat are my choices'
1.38808E+18,30-04-2021 10:26,"b'Not having enough sex can put you at risk of anxiety, paranoia and depression. https://t.co/A5a3jROuGA'"
1.38808E+18,30-04-2021 10:26,b'@NickTheIrken Nurse with anxiety'
1.38808E+18,30-04-2021 10:26,"b'Do you feel alone, misunderstood or pushed by the wayside because you suffer from Anxiety disorder? #Packs!\xe2\x80\xa6 https://t.co/XlzeRvsCtG https://t.co/XlzeRvsCtG #blog'"
1.38808E+18,30-04-2021 10:26,"b""@steveohrourke I'm getting my first shot this evening and no fucker can deny me my cheer today \xf0\x9f\x98\x80\n\nYou're very right too, it feels like the the beginning of the end. \n\nI was terrified of this thing to the point it cost me 4 months of my life due to anxiety and depression. Not anymore."""
1.38808E+18,30-04-2021 10:25,b'Bajaj Finserv harrasment me on emi payment ... They make metal touture make force wrong ...meke me depressed anxiety ... Though i pay emi part payment .'
1.38808E+18,30-04-2021 10:25,"b'@breakinghalos She answered his smile with a feeble one of her own, closing her eyes at his gentle touches. It soothed her, distracting her from everything else she was feeling. So much so that her tense, sore muscles began to relax and the anxiety began \xe2\x80\x94'"
1.38808E+18,30-04-2021 10:25,b'@T_FisherKing @eclecticbrotha \xe2\x80\x9cEconomic anxiety\xe2\x80\x9d has been BS analysis as a rationale for Trump voters for years. But here he goes with it anyway.'
1.38808E+18,30-04-2021 10:25,b'I have like no cravings for chocolate or take aways\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8five lost 3lbs this week\xf0\x9f\x92\x85The like constant\xf0\x9f\x99\x84feeling&amp;the worn out feeling has like gone?as have the like omg cant think/anxiety/worry feelings too!im a lil more on top of house work\xf0\x9f\x92\xaa&amp; I feel in control&amp;sooo much happier\xf0\x9f\x92\x98x'
1.38808E+18,30-04-2021 10:25,b'Today\xe2\x80\x99s my first day back to work in awhile and the anxiety is destroying me \xf0\x9f\x98\x94'
1.38808E+18,30-04-2021 10:25,"b'I really like this article by @colnoc77. ""It is my view that childhood anxiety is not unrelated to our increased societal focus on external variables.""\n\n... 100% totally and directly related!! Confidence is overrated.\nhttps://t.co/1s8KlGg5tU'"
1.38808E+18,30-04-2021 10:25,b'#IDRDailyBrief 30th April | An unprecedented and alarming decline in the availability of fish is generating anxiety among the fishing community in Kerala. #Fisheries\n\nhttps://t.co/2jFFxboS1W'
1.38808E+18,30-04-2021 10:25,"b'@iNomBooberz it means like, no one following this account ! It\xe2\x80\x99s mainly to avoid giving followers or moots anxiety'"
1.38808E+18,30-04-2021 10:25,b'@yeukandoit nice! just don\xe2\x80\x99t have anxiety right!!!???!!'
1.38808E+18,30-04-2021 10:25,"b'I\xe2\x80\x99m going to the doctor for the first time in like, three years. Do they have like an \xe2\x80\x9cI\xe2\x80\x99m a literal disaster and need medication to fix my anxiety, depression, hormones, etc\xe2\x80\x9d or no? Because I think I\xe2\x80\x99m broken and I\xe2\x80\x99m too scared to ask. \xf0\x9f\xa5\xb4'"
1.38808E+18,30-04-2021 10:25,b'Can Anxiety Cause Stomach Pain? https://t.co/Wttpj5ooFT via @anxietyunited'
1.38808E+18,30-04-2021 10:25,b'Networking is key. I really pushed my anxiety to the left doing this and it\xe2\x80\x99s paying off. I could cry rn'
1.38808E+18,30-04-2021 10:25,b'How to overcome depression and anxiety?\n\n#WhatTheBibleSays\n#LearnFromTheBible https://t.co/Jype0F0eGv'
1.38808E+18,30-04-2021 10:25,b'Anxiety hits me! \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94'
1.38808E+18,30-04-2021 10:24,b'googling about anxiety attacks and making my anxiety worse'
1.38808E+18,30-04-2021 10:24,b'Omg KKK means all those animal stunts too. \xf0\x9f\x98\xad\xf0\x9f\x98\xad\nIsko to chuhe se bhi darr lagta hai \xf0\x9f\x98\xad @rahulvaidya23 \n\nYaar ye to BB wali anxiety wapas aa rahi hai \xf0\x9f\x98\xa6\xf0\x9f\x98\xa7\n\n#RahulVaidya #RKVians'
1.38808E+18,30-04-2021 10:24,"b'I wasnt ready for this emotional tears and screaming anxiety for this finale. Sam &amp; Bucky, kudos!!!!! #Fatws'"
1.38808E+18,30-04-2021 10:24,"b'I can never choose a seat in the middle side of the flight, the anxiety of walking down the aisle and people just watching you \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad hawema ngeke'"
1.38808E+18,30-04-2021 10:24,"b""I've bought some very expensive noise cancelling headphones and my life quality is so much better. I didn't realise how much anxiety I get from sounds.\n\nJamie and I are even learning sign language so I don't have to take them off when we're out and about. \n\nSo far we know tea! \xe2\x98\x95"""
1.38808E+18,30-04-2021 10:24,"b'ANXIETY DISORDER, ANO ANG LUNAS\xe2\x9d\x93\n\nYouTube Link:\nhttps://t.co/gLNr3nCLEX\n\n#WhatTheBibleSays\n#LearnFromTheBible'"
1.38808E+18,30-04-2021 10:24,b'omgggg intensified anxiety where ur heart feels like it\xe2\x80\x99s goin g to explode .... no thank u go away pls &lt;/3'
1.38808E+18,30-04-2021 10:24,b'this guy told me to in relationship so that my anxiety goes away um\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1.38808E+18,30-04-2021 10:24,"b""Learn the Bible's advice on how to overcome depression and anxiety from this video of Bro. Eli Soriano \n\nWATCH: https://t.co/eYQzKH34gd\n\n#WhatTheBibleSays\n#LearnFromTheBible"""
1.38808E+18,30-04-2021 10:24,"b""Suddenly i don\xe2\x80\x99t have anxiety anymore! i'm cured! Thank you @dish_info \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/6F9nzCmyuW"""
1.38808E+18,30-04-2021 10:23,b'i am so hungry but i Cannot eat bc my stomach is full of fear and anxiety and just terrible little ants https://t.co/4YDlROLAzG'
1.38808E+18,30-04-2021 10:23,b'How do some people REGULARLY VOLUNTARILY go for online office hours I literally have to practice talking before I go for the compulsory ones that\xe2\x80\x99s how bad anxiety has gotten over the online semester'
1.38808E+18,30-04-2021 10:23,"b""I lost friends, best friends, missed out on all of my 20's and chose to lock myself in my room. The only relationship I have ever had with a woman, only happened because she asked me out and that lasted only a week because of anxiety. I need to get this treated ASAP"""
1.38808E+18,30-04-2021 10:23,b'@Jxndre999 MY ANXIETY SIZE OF A PLANET'
1.38808E+18,30-04-2021 10:23,b'the level of anxiety I feel rn should be illegal'
1.38808E+18,30-04-2021 10:23,b'Anxiety'
1.38808E+18,30-04-2021 10:23,b'my anxiety                       morning coffee\n                         \xf0\x9f\xa4\x9d\n                 \n                 panic attack'
1.38808E+18,30-04-2021 10:23,b'Cast all your anxiety on Him because cares for you.\n1 Peter 5:7'
1.38808E+18,30-04-2021 10:23,"b""@frisky9 It's really the greatest thing any of us could ask for isn't it, to have a pain-free and comfortable exit? Sending love to your family. It's good to know that her anxiety has lessened too. \xe2\x9d\xa4\xef\xb8\x8f"""
1.38808E+18,30-04-2021 10:23,b'just looking at this gave me a shock of anxiety like i just went up to the barista to get my order https://t.co/znhPlF221F'
1.38808E+18,30-04-2021 10:23,"b""Guess who hates being colorblind, and has anxiety in a country where she doesn't speak the language.\n\nSo tiring. Label your products. Stop making up terrible names. \n\n#makeup brands. Fix this. Add Hex colors to your labels. https://t.co/lFvRr0KMur"""
1.38808E+18,30-04-2021 10:22,b'I\xe2\x80\x99ve never had this much anxiety about a test. I wish I had a chill pill'
1.38808E+18,30-04-2021 10:22,b'oh hi morning anxiety. been a minute \xf0\x9f\x91\x8b\xf0\x9f\x8f\xbd'
1.38808E+18,30-04-2021 10:22,"b'bf with anxiety, gf that orders food for him'"
1.38808E+18,30-04-2021 10:22,b'@satsdart i get anxiety seeing S/R flips where rsi is over heating. Shit RR'
1.38808E+18,30-04-2021 10:22,"b'Starting and maintaining a Social Media presence can be overwhelming, frustrating, and anxiety-inducing. \n\n@ania_marcos will show you a better, healthier way to approach it.\n\nHer popular workshop starts tomorrow.\n\nSign up here: https://t.co/zZd8wiBp5A'"
1.38808E+18,30-04-2021 10:22,"b'""I dont like It here""\n""they all hate me""\n\nUhh so hi! I hope you like my drawing about my own anxiety.\n\nI recently made this because this was the only way to express my panic attacks around people. So yea. \n\n#anxietyattack #anxious #art #drawing https://t.co/468L9UHV38'"
1.38808E+18,30-04-2021 10:22,"b""I tend to smoke a whole blunt when my anxiety is at an all time high and I've been on maybe a full hour of sleep. #Welcometomylife"""
1.38808E+18,30-04-2021 10:22,b'@MourinhoSimp this gave me anxiety \xf0\x9f\x92\x80'
1.38808E+18,30-04-2021 10:22,"b""Living al by myself, havng no 1 near and far to talk to , with a rare blood group of O -ve , I'm now suffering from anxiety. \nExtrm isolation  , is not less than lack of o\xc2\xb2\n\nPeople like me battle it out every day sitting and staring into nowhere with no1 to talk\n@Nidhirani89239"""
1.38808E+18,30-04-2021 10:22,b'our session is done and its better than the first one which is basically a bag of anxiety https://t.co/b4wIdS1U6k'
1.38808E+18,30-04-2021 10:22,b'My anxiety kenat.'
1.38808E+18,30-04-2021 10:22,b'I feel excited but also anxious for my intern. My anxiety keeps coming when I\xe2\x80\x99m thinking about it a lot.\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb6'
1.38808E+18,30-04-2021 10:22,b'@ishirubi Just looking the \xe2\x80\x9cchain fork\xe2\x80\x9d gives me anxiety'
1.38808E+18,30-04-2021 10:22,b'@fishgrog @snoozysoozyy Thank you. My levels of anxiety rose again'
1.38808E+18,30-04-2021 10:21,b'Anxiety'
1.38808E+18,30-04-2021 10:21,"b'@TowaEncouragesU Good afternoon tea~~\n\nWas a pretty nice month here, if not including my anxiety attack yesterday \n\nI got into Trails series and also got my copy of Ys IX, else was the usual \n\nWhat goals did you have?'"
1.38808E+18,30-04-2021 10:21,"b'the silence is deafening, but with deku\xe2\x80\x99s anxiety, everything is amplified, especially kacchan\xe2\x80\x99s subtle movements behind the wall if he focuses on his scent hard enough. he can sense that kacchan is there and reads his emotions from the joy in the air underlined with distress.'"
1.38808E+18,30-04-2021 10:21,b'this sht is giving me anxiety danggg'
1.38808E+18,30-04-2021 10:21,"b'@wiseconnector Anxiety is a call to action, you cannot answer it by sitting still.'"
1.38808E+18,30-04-2021 10:21,b'Each of  #DV2020 #DV2021 has a story to tell: \xf0\x9f\x98\x95 a double burden of a pandemic and fear/anxiety and stress of not being adjudicated. #DV2020FY suffered the end but #DV2021 is going to suffer all sides unless #DV2021MissionCritical. Kindly save our dreams @POTUS @VP @SecBlinken https://t.co/3W4XcSz57P'
1.38808E+18,30-04-2021 10:21,"b'The normalisation of COVID anxiety has been so profound, I don\xe2\x80\x99t even remember how I used to feel before all of this. \n\nEvery day has its ebb of shockingly depressing news.'"
1.38808E+18,30-04-2021 10:21,"b'The pandemic has put Financial Services to the test, with even more loan requests, fraud control, and customer anxiety. Learn how #RPA can alleviate these strains while empowering banks with resilience &amp; innovation. https://t.co/oPsEs5GCGd https://t.co/F5sjxFItdg'"
1.38808E+18,30-04-2021 10:21,b'The anxiety of being the only girl in the lift \xf0\x9f\x93\x88\xf0\x9f\x93\x88\xf0\x9f\x93\x88\xf0\x9f\x93\x88'
1.38808E+18,30-04-2021 10:21,"b'Our public policy responses, thru this pandemic, have been driven more out of ease of implementation than by logic &amp; effectiveness.\n\nWhen you treat citizens like school children &amp; circumscribe routine functions to 4h (instead of 8), you will of course double density (&amp; anxiety). https://t.co/ZL08sk072l'"
1.38808E+18,30-04-2021 10:21,b'It\xe2\x80\x99s really hard to love something that hasn\xe2\x80\x99t given you anything but anxiety.'
1.38808E+18,30-04-2021 10:20,b'Ah yes. Pre move anxiety wake up.'
1.38808E+18,30-04-2021 10:20,b'you ever wake up full of anxiety?? shits wild'
1.38808E+18,30-04-2021 10:20,b'that tiktok sound really does trigger my anxiety sometimes'
1.38808E+18,30-04-2021 10:20,"b""wow my separation anxiety just straight up went over the skies after listening to Don't \xf0\x9f\xa5\xb2"""
1.38808E+18,30-04-2021 10:20,"b""@smolasya idk it's just me and my anxiety thinking that everyone hates me \xf0\x9f\x98\xac"""
1.38808E+18,30-04-2021 10:20,b'@LevinaNeythiri Wish her speedy recovery. The anxiety must have been awful \xf0\x9f\x98\xa3'
1.38808E+18,30-04-2021 10:20,b'Does anyone ever get an anxiety attack when they have to call a certain person or when the person calls?'
1.38808E+18,30-04-2021 10:20,b'anxiety is not a joke'
1.38808E+18,30-04-2021 10:20,"b'URGENT. Need OXYGEN CYLINDER in Varanasi . Verified leads in Ghazipur may also be given.\nPatient age- 70 , spo2 - 80. Patient has fever, anxiety and breathing issues. \n#sosvaranasi \n@HaramiParindey @TellDM @AdityaRajKaul @GabbbarSingh'"
1.38808E+18,30-04-2021 10:19,b'anxiety from the next song in shuffle why do u exist\xf0\x9f\x91\xbe\xf0\x9f\x91\xbe'
